hero_id,name,urlslug,note_1,note_2,identity,alive,appearances,first_appearance_month,first_appearance_year
502946,William Roberts ,\/William_Roberts_(Earth-616),Earth-616,,,living,4,May,1974
502953,Dolly Donahue ,\/Dolly_Donahue_(Earth-616),Earth-616,,public,living,8,November,1980
502989,Ira Gross ,\/Ira_Gross_(Earth-616),Earth-616,,public,living,3,November,1981
502991,Papa Hagg ,\/Papa_Hagg_(Earth-616),Earth-616,,secret,living,2,March,2001
503003,Master of Death ,\/Master_of_Death_(Earth-616),Earth-616,,secret,deceased,1,,1944
503005,Rene Claire ,\/Rene_Claire_(Earth-616),Earth-616,,single,living,1,October,1944
503015,Nails Bradley ,\/Nails_Bradley_(Earth-616),Earth-616,,public,deceased,1,,1944
503018,Bradley Manning ,\/Bradley_Manning_(Earth-616),Earth-616,,secret,deceased,1,,1944
503020,Marmaduke Jones ,\/Marmaduke_Jones_(Earth-616),Earth-616,,public,living,1,September,1944
503021,Dorothy Walker ,\/Dorothy_Walker_(Earth-616),Earth-616,,public,deceased,7,,1944
503022,Joshua Walker ,\/Joshua_Walker_(Earth-616),Earth-616,,public,living,6,November,1944
503023,Mickey Walker ,\/Mickey_Walker_(Earth-616),Earth-616,,public,living,6,November,1944
503057,Dalt Kendall ,\/Dalt_Kendall_(Earth-616),Earth-616,,secret,deceased,1,,1944
503076,Karl Shaffer ,\/Karl_Shaffer_(Earth-616),Earth-616,,secret,deceased,1,,1944
503078,Bat ,\/Bat_(Nazi)_(Earth-616),Nazi ,Earth-616,secret,deceased,1,,1944
503082,Baron Hitso ,\/Baron_Hitso_(Earth-616),Earth-616,,single,deceased,1,,1944
503085,Doctor Yokotio ,\/Doctor_Yokotio_(Earth-616),Earth-616,,public,deceased,1,,1944
503088,Abrams ,\/Abrams_(Earth-616),Earth-616,,single,living,1,May,1988
503115,Salome ,\/Salome_(Earth-616),Earth-616,,public,deceased,1,,2009
503116,Molyneux ,\/Molyneux_(Earth-616),Earth-616,,public,deceased,1,,2009
503135,Death-Stalker ,\/Death-Stalker_(Earth-616),Earth-616,,,living,4,Feburary,2012
503182,Meade ,\/Meade_(Earth-616),Earth-616,,public,living,2,May,1988
503184,Skrang ,\/Skrang_(Earth-616),Earth-616,,,living,1,June,1964
503191,Elizabeth II ,\/Elizabeth_II_(Earth-616),Earth-616,,single,living,13,September,1943
503192,Alasdhair Kinross ,\/Alasdhair_Kinross_(Earth-616),Earth-616,,single,deceased,3,,1999
503228,Cary St. Lawrence ,\/Cary_St._Lawrence_(Earth-616),Earth-616,,public,living,9,October,1996
503255,Dewey ,\/Dewey_(Earth-616),Earth-616,,public,living,1,May,1988
503340,Alvin Barnes ,\/Alvin_Barnes_(Earth-616),Earth-616,,single,living,1,May,1988
503345,Davey Jones ,\/Davey_Jones_(Earth-616),Earth-616,,secret,living,2,May,1961
503349,Joe Cooke ,\/Joe_Cooke_(Earth-616),Earth-616,,public,living,1,March,1962
503394,Major Stephenson ,\/Major_Stephenson_(Earth-616),Earth-616,,single,living,1,July,2011
503403,Leonard Walls ,\/Leonard_Walls_(Earth-616),Earth-616,,public,living,3,June,2011
503405,Vorster ,\/Vorster_(Earth-616),Earth-616,,public,living,1,June,2011
503417,Linda Brown ,\/Linda_Brown_(Earth-616),Earth-616,,secret,living,1,June,1962
503420,Aunt May ,\/Aunt_May_(Earth-616),Earth-616,,,living,1,June,1962
503422,Uncle Ben ,\/Uncle_Ben_(Earth-616),Earth-616,,,living,1,June,1962
503435,Robert Christansen ,\/Robert_Christansen_(Earth-616),Earth-616,,public,living,3,July,2011
503436,Pandora ,\/Pandora_(Earth-616),Earth-616,,,living,4,November,1961
503438,Karen Anderson ,\/Karen_Anderson_(Earth-616),Earth-616,,public,living,3,July,2011
503441,John Russel ,\/John_Russel_(Earth-616),Earth-616,,public,living,3,July,2011
503443,Navee Moshtaghi ,\/Navee_Moshtaghi_(Earth-616),Earth-616,,public,living,2,July,2011
503446,Dan Harper ,\/Dan_Harper_(Earth-616),Earth-616,,,living,2,November,1961
503465,Howard Stark Sr. ,\/Howard_Stark_Sr._(Earth-616),Earth-616,,public,deceased,,,
503466,Edward Stark ,\/Edward_Stark_(Earth-616),Earth-616,,public,living,,,
503507,Charlie Stokes ,\/Charlie_Stokes_(Earth-616),Earth-616,,public,living,1,July,2011
503534,Stanley Stewart ,\/Stanley_Stewart_(Zombie_Clone)_(Earth-616),Zombie Clone ,Earth-616,secret,deceased,,,2011
503535,Raleigh Lund ,\/Raleigh_Lund_(Zombie_Clone)_(Earth-616),Zombie Clone ,Earth-616,secret,deceased,,,2011
503536,Kingsley Rice ,\/Kingsley_Rice_(Zombie_Clone)_(Earth-616),Zombie Clone ,Earth-616,secret,living,3,May,2011
503584,Baskin ,\/Baskin_(Earth-616),Earth-616,,single,living,1,June,1988
503629,Sofia Alvarez ,\/Sofia_Alvarez_(Earth-616),Earth-616,,public,living,2,October,2010
503633,Ignacio Alvarez ,\/Ignacio_Alvarez_(Earth-616),Earth-616,,public,living,2,October,2010
503637,Reina Alvarez ,\/Reina_Alvarez_(Earth-616),Earth-616,,public,living,3,October,2010
503727,Winters ,\/Winters_(Earth-616),Earth-616,,single,living,1,June,1988
503733,Campbell ,\/Campbell_(Marsten)_(Earth-616),Marsten ,Earth-616,public,living,1,June,1988
503735,Bill Segrist ,\/Bill_Segrist_(Earth-616),Earth-616,,single,living,3,November,1963
503746,The Mercenary ,\/The_Mercenary_(Earth-616),Earth-616,,secret,deceased,1,,1970
503749,The Overseer ,\/The_Overseer_(Earth-616),Earth-616,,public,deceased,1,,1970
503751,Mastermind ,\/Mastermind_(Bowers)_(Earth-616),Bowers ,Earth-616,secret,living,1,November,1970
503752,MK-5 ,\/MK-5_(Earth-616),Earth-616,,secret,deceased,2,,1970
503899,Taxtor ,\/Taxtor_(Earth-616),Earth-616,,,living,1,October,1969
503900,Roland Taylor ,\/Roland_Taylor_(Earth-616),Earth-616,,public,living,1,May,1996
503960,Hayes ,\/Hayes_(Earth-616),Earth-616,,public,deceased,1,,2011
503969,Emmie Stevens ,\/Emmie_Stevens_(Earth-616),Earth-616,,public,living,1,August,2011
503974,Emmett ,\/Emmett_(Earth-616),Earth-616,,public,living,1,August,2011
503981,Sigmund ,\/Sigmund_(Earth-616),Earth-616,,public,deceased,2,,2011
503987,Phil ,\/Phil_(Stamford_resident)_(Earth-616),Stamford resident ,Earth-616,public,living,1,August,2011
503989,Mignonette Gotlib ,\/Mignonette_Gotlib_(Earth-616),Earth-616,,public,living,1,August,2011
504037,Charles Davies ,\/Charles_Davies_(Earth-616),Earth-616,,public,living,1,August,2011
504125,Hector ,\/Hector_(Rapidfire)_(Earth-616),Rapidfire ,Earth-616,secret,living,1,Feburary,1993
504126,Randolph Creed ,\/Randolph_Creed_(Earth-616),Earth-616,,public,deceased,6,,1993
504129,Elio Angelopolous III ,\/Elio_Angelopolous_III_(Earth-616),Earth-616,,public,living,2,April,1992
504136,Cruz Bushmaster ,\/Cruz_Bushmaster_(Earth-616),Earth-616,,secret,deceased,2,,1992
504138,Contract ,\/Contract_(Earth-616),Earth-616,,secret,living,2,April,1993
504198,Joshua Wirtham ,\/Joshua_Wirtham_(Earth-616),Earth-616,,public,deceased,4,,1992
504214,Big Roy ,\/Big_Roy_(Earth-616),Earth-616,,public,living,1,August,2011
504217,Indali ,\/Indali_(Earth-616),Earth-616,,public,living,1,August,2011
504229,Duane Wilson ,\/Duane_Wilson_(Earth-616),Earth-616,,public,deceased,1,,1970
504334,Samson Barrick ,\/Samson_Barrick_(Earth-616),Earth-616,,secret,living,1,December,1944
504342,Ryuhei Kodo ,\/Ryuhei_Kodo_(Earth-616),Earth-616,,public,living,1,June,2011
504381,Hans Klaus ,\/Hans_Klaus_(Earth-616),Earth-616,,public,deceased,3,,1970
504385,Fred Jones ,\/Fred_Jones_(Earth-616),Earth-616,,public,living,1,November,1970
504408,Jakkaru ,\/Jakkaru_(Earth-616),Earth-616,,public,living,1,June,2011
504410,Lord Kodo ,\/Lord_Kodo_(Earth-616),Earth-616,,public,living,1,June,2011
504412,Suzume ,\/Suzume_(Earth-616),Earth-616,,public,living,1,June,2011
504435,Irene Martinez ,\/Irene_Martinez_(Earth-616),Earth-616,,secret,living,1,,
504436,Isadora Martinez ,\/Isadora_Martinez_(Earth-616),Earth-616,,public,living,4,May,2000
504437,Hijiri Sabuki ,\/Hijiri_Sabuki_(Earth-616),Earth-616,,public,deceased,1,,1978
504443,Harris ,\/Harris_(NYPD)_(Earth-616),NYPD ,Earth-616,public,living,2,May,1969
504445,Marty ,\/Marty_(Driver)_(Earth-616),Driver ,Earth-616,public,living,4,May,1969
504449,Husni ,\/Husni_(Earth-616),Earth-616,,public,deceased,1,,2010
504452,Kadar ,\/Kadar_(Earth-616),Earth-616,,single,deceased,2,,2010
504494,Wendigo ,\/Wendigo_(Canadians)_(Earth-616),Canadians ,Earth-616,,living,,July,2008
504518,Adam ,\/Adam_(Earth-616),Earth-616,,secret,living,7,August,2011
504528,Jackal ,\/Jackal_(Nazi)_(Earth-616),Nazi ,Earth-616,secret,living,1,July,1944
504532,Edward Burk ,\/Edward_Burk_(Earth-616),Earth-616,,public,living,1,July,1944
504572,Kuurth ,\/Kuurth_(Earth-616),Earth-616,,secret,living,4,July,2011
504630,Codename: Bravo ,\/Codename:_Bravo_(Richard)_(Earth-616),Richard ,Earth-616,secret,living,12,September,2011
504633,Hydra Queen ,\/Hydra_Queen_(Grace)_(Earth-616),Grace ,Earth-616,,living,10,October,2011
504644,Bamboo Knife Butcher ,\/Bamboo_Knife_Butcher_(Earth-616),Earth-616,,secret,deceased,1,,1944
504647,Past ,\/Past_(Earth-616),Earth-616,,secret,deceased,1,,1944
504651,Ed Turtle ,\/Ed_Turtle_(Earth-616),Earth-616,,public,living,1,December,1944
504704,Herr Swastika ,\/Herr_Swastika_(Earth-616),Earth-616,,secret,living,1,December,1944
504723,Monstro ,\/Monstro_(WWII)_(Earth-616),WWII ,Earth-616,secret,deceased,1,,1944
504753,Prophet of Hate ,\/Prophet_of_Hate_(Earth-616),Earth-616,,secret,deceased,1,,1945
504756,Gregory Smith ,\/Gregory_Smith_(Earth-616),Earth-616,,secret,deceased,1,,1945
504761,Shahrazad Rafiee ,\/Shahrazad_Rafiee_(Earth-616),Earth-616,,public,living,1,September,2011
504789,Lanie ,\/Lanie_(Earth-616),Earth-616,,secret,living,1,Feburary,2011
504822,Blackie ,\/Blackie_(Earth-616),Earth-616,,,living,6,August,1965
504828,Vanza ,\/Vanza_(Earth-616),Earth-616,,public,living,1,December,1944
504832,George Mulford ,\/George_Mulford_(Earth-616),Earth-616,,public,deceased,1,,1944
504838,Ogre ,\/Ogre_(Gang_Leader)_(Earth-616),Gang Leader ,Earth-616,secret,living,1,December,1944
504893,Ghostly Terrill ,\/Ghostly_Terrill_(Earth-616),Earth-616,,public,deceased,1,,1944
504895,Klug ,\/Klug_(Earth-616),Earth-616,,secret,deceased,1,,1944
505110,Laurent ,\/Laurent_(Earth-616),Earth-616,,public,deceased,1,,2011
505112,Nancy Brown ,\/Nancy_Brown_(Earth-616),Earth-616,,public,living,4,December,1944
505116,Master Megalo ,\/Master_Megalo_(Earth-616),Earth-616,,secret,deceased,1,,1945
505123,Doctor von Helstog ,\/Doctor_von_Helstog_(Earth-616),Earth-616,,public,deceased,1,,1945
505126,Zerhu ,\/Zerhu_(Earth-616),Earth-616,,secret,deceased,1,,1945
505195,Emma Collins ,\/Emma_Collins_(Earth-616),Earth-616,,single,living,20,January,1977
505245,Percy Walker ,\/Percy_Walker_(Earth-616),Earth-616,,public,living,1,January,1945
505258,Rachel Cole ,\/Rachel_Cole_(Earth-616),Earth-616,,single,living,20,October,2011
505269,Mother Ting ,\/Mother_Ting_(Earth-616),Earth-616,,secret,living,1,December,1944
505270,Flash ,\/Flash_(Earth-616),Earth-616,,secret,living,,August,2011
505347,Sandy York ,\/Sandy_York_(Earth-616),Earth-616,,single,living,4,October,1976
505368,Valerie Campbell ,\/Valerie_Campbell_(Earth-616),Earth-616,,single,living,8,January,1977
505382,James Callaghan ,\/James_Callaghan_(Earth-616),Earth-616,,,living,8,Feburary,1977
505384,Tod Radcliffe ,\/Tod_Radcliffe_(Earth-616),Earth-616,,single,deceased,3,,1977
505427,Ghost of Yesteryear ,\/Ghost_of_Yesteryear_(Earth-616),Earth-616,,secret,deceased,1,,1944
505429,Doctor Scarr ,\/Doctor_Scarr_(Earth-616),Earth-616,,public,living,1,December,1944
505432,Judas Cain ,\/Judas_Cain_(Earth-616),Earth-616,,public,deceased,1,,1944
505437,Joe ,\/Joe_(Earth-616),Earth-616,,,living,1,March,1967
505442,Baron Krugg ,\/Baron_Krugg_(Earth-616),Earth-616,,public,deceased,1,,1944
505445,Wilton Wilkes ,\/Wilton_Wilkes_(Earth-616),Earth-616,,single,living,1,December,1944
505475,Bruiser ,\/Bruiser_(Mercenary)_(Earth-616),Mercenary ,Earth-616,secret,living,7,December,2011
505517,Michael Shauneghann ,\/Michael_Shauneghann_(Earth-616),Earth-616,,public,living,4,August,1991
505590,Franz Neunmensch ,\/Franz_Neunmensch_(Earth-616),Earth-616,,secret,deceased,1,,1945
505600,Quota ,\/Quota_(Earth-616),Earth-616,,secret,living,1,,
505601,Black Metal ,\/Black_Metal_(Earth-616),Earth-616,,secret,living,1,,
505602,Teng Yun-Suan ,\/Teng_Yun-Suan_(Earth-616),Earth-616,,secret,living,1,,
505603,Javier La Brava ,\/Javier_La_Brava_(Earth-616),Earth-616,,public,living,1,,
505625,Yellow Claw ,\/Yellow_Claw_(Japanese)_(Earth-616),Japanese ,Earth-616,secret,deceased,1,,1945
505630,Captain Suicide ,\/Captain_Suicide_(Earth-616),Earth-616,,secret,deceased,1,,1945
505646,Detective Brady ,\/Detective_Brady_(Earth-616),Earth-616,,secret,living,1,March,1945
505652,Thing from the Swamp ,\/Thing_from_the_Swamp_(Earth-616),Earth-616,,secret,deceased,1,,1945
505654,Cat Woman ,\/Cat_Woman_(Earth-616),Earth-616,,secret,deceased,1,,1945
505694,Doctor Nichi ,\/Doctor_Nichi_(Earth-616),Earth-616,,public,deceased,1,,1945
505699,Nick Bruto ,\/Nick_Bruto_(Earth-616),Earth-616,,public,living,1,March,1945
505702,Cracksmith ,\/Cracksmith_(Earth-616),Earth-616,,secret,living,1,March,1945
505705,Epicure ,\/Epicure_(Earth-616),Earth-616,,secret,living,1,March,1945
505713,Seer ,\/Seer_(Serpent)_(Earth-616),Serpent ,Earth-616,,living,1,September,2011
505741,Ernest Shackleton ,\/Ernest_Shackleton_(Earth-616),Earth-616,,public,living,1,July,1994
505748,Amalga-Beast ,\/Amalga-Beast_(Earth-616),Earth-616,,,living,1,May,1967
505758,Squid ,\/Squid_(Earth-616),Earth-616,,public,living,,Feburary,1989
505759,Vayor ,\/Vayor_(Earth-616),Earth-616,,single,living,,,
505760,Relun ,\/Relun_(Earth-616),Earth-616,,single,living,,,
505831,Joe Atlantis ,\/Joe_Atlantis_(Earth-616),Earth-616,,secret,living,1,September,2006
505868,Maria Atlantis ,\/Maria_Atlantis_(Earth-616),Earth-616,,secret,living,1,September,2006
505869,Keith Dixon ,\/Keith_Dixon_(Earth-616),Earth-616,,,living,2,September,2006
505870,Donna Altieri ,\/Donna_Altieri_(Earth-616),Earth-616,,,living,1,September,2006
505871,Karen Mason ,\/Karen_Mason_(Earth-616),Earth-616,,,living,2,September,2006
505894,Mad Twins ,\/Mad_Twins_(Earth-616),Earth-616,,secret,living,,November,1984
505905,Watcher of Sector 14X ,\/Watcher_of_Sector_14X_(Earth-616),Earth-616,,public,living,1,October,1964
505922,Sajani Jaffrey ,\/Sajani_Jaffrey_(Earth-616),Earth-616,,single,living,40,January,2011
505971,Tulem ,\/Tulem_(Earth-616),Earth-616,,public,living,2,August,2009
505972,Teneel ,\/Teneel_(Earth-616),Earth-616,,single,living,,,
505978,Jennifer Burke ,\/Jennifer_Burke_(Earth-616),Earth-616,,,living,2,August,1994
505985,Numara D'athahr ,\/Numara_D%27athahr_(Earth-616),Earth-616,,public,living,,Feburary,2005
505986,Ertve ,\/Ertve_(Earth-616),Earth-616,,secret,living,,Feburary,1940
505987,Blabek ,\/Blabek_(Earth-616),Earth-616,,single,living,,,
505988,Deathcharge ,\/Deathcharge_(Earth-616),Earth-616,,secret,living,1,July,1994
505989,Porphyr ,\/Porphyr_(Earth-616),Earth-616,,secret,living,1,January,2010
505990,Oudvrou ,\/Oudvrou_(Earth-616),Earth-616,,secret,living,2,October,2010
505991,Kasim ,\/Kasim_(Earth-616),Earth-616,,single,living,1,August,2011
505998,Ossem ,\/Ossem_(Earth-616),Earth-616,,public,living,1,September,1989
505999,Orelem ,\/Orelem_(Earth-616),Earth-616,,single,living,,,
506000,Nereus ,\/Nereus_(Earth-616),Earth-616,,single,living,,,
506001,Byrrahna ,\/Byrrahna_(Earth-616),Earth-616,,single,living,,,
506002,Balaal ,\/Balaal_(Earth-616),Earth-616,,single,living,1,September,1989
506003,Immanu ,\/Immanu_(Earth-616),Earth-616,,public,living,,,
506004,Harran ,\/Harran_(Earth-616),Earth-616,,public,living,1,May,1993
506005,Namita ,\/Namita_(Earth-616),Earth-616,,single,living,,,
506015,Mike Williams ,\/Mike_Williams_(Earth-616),Earth-616,,public,living,1,January,2007
506016,Bill Price ,\/Bill_Price_(Earth-616),Earth-616,,secret,living,1,January,2007
506039,Ikor ,\/Ikor_(Watcher)_(Earth-616),Watcher ,Earth-616,,living,5,May,1964
506042,Emnu ,\/Emnu_(Earth-616),Earth-616,,,living,5,May,1964
506058,Wazira ,\/Wazira_(Earth-616),Earth-616,,single,living,1,June,1980
506091,Jack O'Lantern ,\/Jack_O%27Lantern_(Crime-Master%27s)_(Earth-616),Crime-Master's ,Earth-616,secret,living,,May,2011
506153,Shabarr ,\/Shabarr_(Earth-616),Earth-616,,public,living,1,August,1973
506154,Mara Arliss ,\/Mara_Arliss_(Earth-616),Earth-616,,single,living,1,January,1993
506265,Korro ,\/Korro_(Earth-616),Earth-616,,secret,living,,,
506266,Marcan ,\/Marcan_(Earth-616),Earth-616,,single,living,,,
506267,Ashur ,\/Ashur_(Earth-616),Earth-616,,secret,living,1,December,1999
506268,Dashak ,\/Dashak_(Earth-616),Earth-616,,single,living,,,
506270,Askid ,\/Askid_(Earth-616),Earth-616,,secret,living,1,May,2004
506271,Amo ,\/Amo_(Earth-616),Earth-616,,single,living,,,
506273,Farax ,\/Farax_(Earth-616),Earth-616,,single,living,,,
506274,Gelva ,\/Gelva_(Earth-616),Earth-616,,secret,living,,August,1989
506275,Llyna ,\/Llyna_(Earth-616),Earth-616,,secret,living,2,April,1969
506354,Rico Axelson ,\/Rico_Axelson_(Earth-616),Earth-616,,secret,deceased,5,,2012
506357,Howard Ogden ,\/Howard_Ogden_(Earth-616),Earth-616,,public,deceased,5,,2012
506359,Marcus Simms ,\/Marcus_Simms_(Earth-616),Earth-616,,public,deceased,5,,2012
506361,James Murphy ,\/James_Murphy_(Earth-616),Earth-616,,public,deceased,5,,2012
506363,Lasher ,\/Lasher_(War_dog)_(Earth-616),War dog ,Earth-616,public,living,6,March,2012
506624,Tom Garrett ,\/Tom_Garrett_(Earth-616),Earth-616,,public,living,1,March,1945
506648,Terdu ,\/Terdu_(Earth-616),Earth-616,,secret,deceased,1,,1945
506650,Nat Scott ,\/Nat_Scott_(Earth-616),Earth-616,,secret,living,1,March,1945
506732,Cilla ,\/Cilla_(Earth-616),Earth-616,,secret,living,5,May,2002
506734,Rowkis ,\/Rowkis_(Earth-616),Earth-616,,secret,living,5,May,2002
506749,Wilfred Noble ,\/Wilfred_Noble_(Earth-616),Earth-616,,public,living,1,October,1974
506827,Butch Cantwell ,\/Butch_Cantwell_(Earth-616),Earth-616,,public,living,1,April,1945
506874,Benjamin Loufitz ,\/Benjamin_Loufitz_(Earth-616),Earth-616,,single,deceased,1,,1945
506878,Doctor Herzog ,\/Doctor_Herzog_(Earth-616),Earth-616,,public,deceased,1,,1945
506885,Ra'ktar ,\/Ra%27ktar_(Earth-616),Earth-616,,public,living,,January,2012
506892,Alake ,\/Alake_(Earth-616),Earth-616,,single,living,2,March,1992
506893,Ann Reynolds ,\/Ann_Reynolds_(Earth-616),Earth-616,,single,living,10,August,1975
506894,Avios ,\/Avios_(Earth-616),Earth-616,,single,living,3,October,2000
506896,Babob ,\/Babob_(Earth-616),Earth-616,,single,living,2,May,1990
506897,Raymond Corey ,\/Raymond_Corey_(Earth-616),Earth-616,,single,living,10,August,1975
506901,Dai'andral ,\/Dai%27andral_(Earth-616),Earth-616,,public,living,,April,2006
506902,Ya'lont ,\/Ya%27lont_(Earth-616),Earth-616,,single,living,,Feburary,2005
506903,Wiwarto ,\/Wiwarto_(Earth-616),Earth-616,,single,living,2,May,1990
506905,Dakari ,\/Dakari_(Earth-616),Earth-616,,public,living,2,December,1985
506906,Chakar ,\/Chakar_(Earth-616),Earth-616,,public,deceased,2,,1985
506907,D'rehn ,\/D%27rehn_(Earth-616),Earth-616,,public,living,,October,1995
506908,Eluke ,\/Eluke_(Earth-616),Earth-616,,public,deceased,2,,1980
506909,Fath'raj ,\/Fath%27raj_(Earth-616),Earth-616,,public,living,,January,1994
506910,Jorrsk ,\/Jorrsk_(Earth-616),Earth-616,,public,living,1,March,2002
506955,Black Knight ,\/Black_Knight_(Robot)_(Earth-616),Robot ,Earth-616,,living,3,March,1976
506959,Merlin ,\/Merlin_(Robot)_(Earth-616),Robot ,Earth-616,,living,2,March,1976
506964,Morgan le Fay ,\/Morgan_le_Fay_(Robot)_(Earth-616),Robot ,Earth-616,,living,2,March,1976
507019,Sergi Amkov ,\/Sergi_Amkov_(Earth-616),Earth-616,,secret,living,1,December,1964
507046,Flint ,\/Flint_(Inspector)_(Earth-616),Inspector ,Earth-616,public,living,2,December,1964
507047,Koto ,\/Koto_(Earth-616),Earth-616,,secret,living,1,January,1965
507066,Jim Baker ,\/Jim_Baker_(Earth-616),Earth-616,,public,living,1,January,1965
507237,Vivali ,\/Vivali_(Earth-616),Earth-616,,public,living,2,June,1994
507238,Vyr'tal ,\/Vyr%27tal_(Earth-616),Earth-616,,public,living,,December,2007
507239,Urizen Ul'var ,\/Urizen_Ul%27var_(Earth-616),Earth-616,,public,living,,,
507241,Tiv ,\/Tiv_(Earth-616),Earth-616,,public,living,1,September,2006
507242,T'Cahr ,\/T%27Cahr_(Earth-616),Earth-616,,public,living,,October,1995
507243,Syth'kach ,\/Syth%27kach_(Earth-616),Earth-616,,public,deceased,,,1993
507244,Shy'tarra ,\/Shy%27tarra_(Earth-616),Earth-616,,public,living,,January,1994
507245,Si'ani ,\/Si%27ani_(Earth-616),Earth-616,,public,living,,January,1994
507251,Ou'zli ,\/Ou%27zli_(Earth-616),Earth-616,,public,living,,January,1994
507254,Rugar ,\/Rugar_(Earth-616),Earth-616,,public,living,2,April,1992
507257,K'illace ,\/K%27illace_(Earth-616),Earth-616,,public,living,,December,1996
507258,K'renn ,\/K%27renn_(Earth-616),Earth-616,,public,living,,,
507259,Pupugli ,\/Pupugli_(Earth-616),Earth-616,,public,living,2,May,1990
507260,P'krrd ,\/P%27krrd_(Earth-616),Earth-616,,public,living,,July,2000
507261,Peri ,\/Peri_(Earth-616),Earth-616,,public,living,2,October,1987
507262,P'kar ,\/P%27kar_(Earth-616),Earth-616,,public,living,,October,2000
507269,Kre'shje ,\/Kre%27shje_(Earth-616),Earth-616,,public,living,,,
507270,K'rin ,\/K%27rin_(Earth-616),Earth-616,,public,living,,August,1995
507273,Milyann tec Hilyiani ,\/Milyann_tec_Hilyiani_(Earth-616),Earth-616,,public,living,1,October,1995
507275,K'toth ,\/K%27toth_(Earth-616),Earth-616,,public,living,,June,1997
507277,Luten ,\/Luten_(Earth-616),Earth-616,,public,living,2,June,1994
507279,Lyth'ka ,\/Lyth%27ka_(Earth-616),Earth-616,,public,living,,December,1995
507281,Mimoza ,\/Mimoza_(Earth-616),Earth-616,,public,living,2,May,1990
507282,Muuvar ,\/Muuvar_(Earth-616),Earth-616,,public,living,,,
507284,Mylz-ob'ryn ,\/Mylz-ob%27ryn_(Earth-616),Earth-616,,public,living,,December,1995
507293,Villac Umu ,\/Villac_Umu_(Earth-616),Earth-616,,,living,5,July,1976
507297,Ev Teel Urizen ,\/Ev_Teel_Urizen_(Earth-616),Earth-616,,public,living,,May,2007
507301,Tess Black ,\/Tess_Black_(Earth-616),Earth-616,,secret,living,3,March,2004
507308,Kwill ,\/Kwill_(Earth-616),Earth-616,,secret,deceased,1,,1985
507441,Deacon ,\/Deacon_(Criminal)_(Earth-616),Criminal ,Earth-616,secret,living,2,Feburary,1965
507581,Ebeneezer Wallaby ,\/Ebeneezer_Wallaby_(Earth-616),Earth-616,,public,living,1,August,1967
507590,Bates ,\/Bates_(Earth-616),Earth-616,,secret,living,1,August,1967
507596,Yuri Brushov ,\/Yuri_Brushov_(Earth-616),Earth-616,,single,living,3,August,1967
507726,Blackbeard ,\/Blackbeard_(Japanese_Spy)_(Earth-616),Japanese Spy ,Earth-616,secret,living,1,April,1945
507730,Doctor Hades ,\/Doctor_Hades_(Earth-616),Earth-616,,secret,deceased,1,,1945
507732,Cat-Woman ,\/Cat-Woman_(Earth-616),Earth-616,,secret,deceased,1,,1945
507742,Kreddik ,\/Kreddik_(Earth-616),Earth-616,,public,living,1,October,2000
507749,Wibbow ,\/Wibbow_(Earth-616),Earth-616,,single,living,1,October,2000
507750,Fayrelyte Strongheart ,\/Fayrelyte_Strongheart_(Earth-616),Earth-616,,public,living,1,October,2000
507752,Manat ,\/Manat_(Earth-616),Earth-616,,public,living,1,October,2000
507753,Dibdeb ,\/Dibdeb_(Earth-616),Earth-616,,public,living,1,October,2000
507754,Nelet Pa ,\/Nelet_Pa_(Earth-616),Earth-616,,public,living,1,October,2000
507755,Kronaster Sintariis ,\/Kronaster_Sintariis_(Earth-616),Earth-616,,public,living,1,October,2000
507883,Kenneth Brown ,\/Kenneth_Brown_(Earth-616),Earth-616,,secret,living,1,March,1945
507885,Hal Jordan ,\/Hal_Jordan_(Earth-616),Earth-616,,public,living,1,March,1945
507888,Douglas van Horn ,\/Douglas_van_Horn_(Earth-616),Earth-616,,secret,living,1,March,1945
507918,Erishkigal ,\/Erishkigal_(Deviant)_(Earth-616),Deviant ,Earth-616,,living,2,,
508024,Nirvana ,\/Nirvana_(Deviant)_(Earth-616),Deviant ,Earth-616,public,living,,July,1994
508030,Fascit ,\/Fascit_(Earth-616),Earth-616,,,living,,,
508031,Frathag ,\/Frathag_(Earth-616),Earth-616,,,living,,,
508032,Nuncio Klarheit ,\/Nuncio_Klarheit_(Earth-616),Earth-616,,secret,living,,Feburary,1986
508033,Lugner ,\/Lugner_(Earth-616),Earth-616,,,living,1,Feburary,1986
508034,Medula ,\/Medula_(Earth-616),Earth-616,,,living,,,
508035,Morga ,\/Morga_(Earth-616),Earth-616,,secret,living,,June,1986
508036,Plokohrel ,\/Plokohrel_(Earth-616),Earth-616,,,living,,Feburary,1986
508037,Tobias ,\/Tobias_(Earth-616),Earth-616,,public,living,1,January,1994
508038,Id ,\/Id_(Underground_Legion)_(Earth-616),Underground Legion ,Earth-616,secret,living,,,
508094,Shingen Harada II ,\/Shingen_Harada_II_(Earth-616),Earth-616,,secret,living,22,March,2012
508121,Richard Uberhart ,\/Richard_Uberhart_(Earth-616),Earth-616,,public,living,4,September,1965
508132,Yoshi ,\/Yoshi_(Earth-616),Earth-616,,secret,deceased,1,,2002
508133,Yoshi's mother ,\/Yoshi%27s_mother_(Earth-616),Earth-616,,secret,living,,June,2002
508251,Lao-Chung ,\/Lao-Chung_(Earth-616),Earth-616,,public,living,1,June,1945
