hero_id,name,urlslug,note_1,note_2,identity,gsm,alive,appearances,first_appearance_year,first_appearance_month
224129,Barack Obama ,\/wiki\/Barack_Obama_(New_Earth),New Earth,,public,,living,4,2011, July
224426,High-Rise ,\/wiki\/High-Rise_(New_Earth),New Earth,,secret,,living,1,2005, March
224488,Priest ,\/wiki\/Priest_(New_Earth),New Earth,,public,,deceased,8,1988, October
224547,Mateo Flores ,\/wiki\/Mateo_Flores_(New_Earth),New Earth,,public,,living,5,2002, October
224680,Magaan Van'n ,\/wiki\/Magaan_Van%27n_(New_Earth),New Earth,,public,,living,,1999, February
225109,Lurlan Dupo ,\/wiki\/Lurlan_Dupo_(New_Earth),New Earth,,public,,living,7,1986, February
225299,Kekona ,\/wiki\/Kekona_(New_Earth),New Earth,,public,,living,2,1996, December
225390,Chaq ,\/wiki\/Chaq_(New_Earth),New Earth,,public,,living,2,1992, October
225543,Avir ,\/wiki\/Avir_(New_Earth),New Earth,,public,,deceased,3,1983, April
225566,Barin Char ,\/wiki\/Barin_Char_(New_Earth),New Earth,,public,,deceased,1,2000, September
225579,Kellogg ,\/wiki\/Kellogg_(New_Earth),New Earth,,secret,,deceased,2,2005, August
225645,Catholic Girl ,\/wiki\/Catholic_Girl_(Dakotaverse),Dakotaverse,,,,living,9,1994, June
225909,Nun the Less ,\/wiki\/Nun_the_Less_(New_Earth),New Earth,,,,living,4,2011, May
226037,Tanga ,\/wiki\/Tanga_(New_Earth),New Earth,,public,,living,12,2011, March
226088,Desmond Farr ,\/wiki\/Desmond_Farr_(New_Earth),New Earth,,public,,living,10,1965, August
226382,Crusader ,\/wiki\/Crusader_(New_Earth),New Earth,,secret,,living,8,2010, September
227182,Alan Barnes ,\/wiki\/Alan_Barnes_(New_Earth),New Earth,,,,living,2,1994, January
227186,Stephen Lime ,\/wiki\/Stephen_Lime_(New_Earth),New Earth,,,,living,1,2011, June
227332,Diane Meade ,\/wiki\/Diane_Meade_(New_Earth),New Earth,,public,,living,34,1957, August
227456,C.C. Haly ,\/wiki\/C.C._Haly_(New_Earth),New Earth,,public,,deceased,9,1940, April
227491,Phillip Addad ,\/wiki\/Phillip_Addad_(New_Earth),New Earth,,public,,living,13,2000, March
227512,Rand Westbrook ,\/wiki\/Rand_Westbrook_(New_Earth),New Earth,,public,,living,5,2003, August
227637,Tsunami II ,\/wiki\/Tsunami_II_(New_Earth),New Earth,,secret,,living,4,1990, May
228259,Trevis ,\/wiki\/Trevis_(New_Earth),New Earth,,public,,deceased,2,1990, September
228266,Thorvall ,\/wiki\/Thorvall_(New_Earth),New Earth,,,,living,1,1990, September
228299,Fatima ,\/wiki\/Fatima_(New_Earth),New Earth,,public,,living,1,1990, July
228380,Loma ,\/wiki\/Loma_(New_Earth),New Earth,,public,,deceased,3,1990, March
228399,Rajar ,\/wiki\/Rajar_(New_Earth),New Earth,,public,,deceased,1,1990, March
228452,Captain Demo ,\/wiki\/Captain_Demo_(New_Earth),New Earth,,secret,,living,2,1975, October
228571,Dragonfly II ,\/wiki\/Dragonfly_II_(New_Earth),New Earth,,secret,,living,,2010, May
228576,Viktor Burgos ,\/wiki\/Viktor_Burgos_(New_Earth),New Earth,,public,,deceased,2,2010, June
228588,Rayhan Mazin ,\/wiki\/Rayhan_Mazin_(New_Earth),New Earth,,public,,living,2,2011, July
228627,Horgan ,\/wiki\/Horgan_(New_Earth),New Earth,,,,living,8,1975, December
228633,Toxxin ,\/wiki\/Toxxin_(New_Earth),New Earth,,,,living,1,1976, June
228639,Krakor ,\/wiki\/Krakor_(New_Earth),New Earth,,,,deceased,1,1976, June
228659,Dragonfly ,\/wiki\/Dragonfly_(New_Earth),New Earth,,secret,,living,,1966, June
228661,Silken Spider ,\/wiki\/Silken_Spider_(New_Earth),New Earth,,secret,,living,4,1966, June
228677,Strom ,\/wiki\/Strom_(New_Earth),New Earth,,public,,living,10,1994, November
228688,Weisbogg ,\/wiki\/Weisbogg_(New_Earth),New Earth,,,,living,1,1974, December
229383,Fireball II ,\/wiki\/Fireball_II_(New_Earth),New Earth,,secret,,living,2,2006, October
229451,Alan Armstrong ,\/wiki\/Alan_Armstrong_(New_Earth),New Earth,,secret,,living,4,1995, October
229633,Gonzalo Vasquez ,\/wiki\/Gonzalo_Vasquez_(New_Earth),New Earth,,public,,living,3,1999, May
229774,Sparkplug ,\/wiki\/Sparkplug_(New_Earth),New Earth,,secret,,living,1,2006, November
229969,Detonator ,\/wiki\/Detonator_(New_Earth),New Earth,,secret,,living,9,2008, January
230080,Hugh Evans ,\/wiki\/Hugh_Evans_(New_Earth),New Earth,,public,,deceased,10,1959, September
230087,Whip ,\/wiki\/Whip_(New_Earth),New Earth,,secret,,living,7,2009, May
230108,Maduvu ,\/wiki\/Maduvu_(New_Earth),New Earth,,secret,,living,8,2008, January
230109,Brane Taylor ,\/wiki\/Brane_Taylor_(New_Earth),New Earth,,secret,,living,4,1951, October
230314,Shellcase ,\/wiki\/Shellcase_(New_Earth),New Earth,,secret,,living,10,2008, January
230430,Brane ,\/wiki\/Brane_(New_Earth),New Earth,,public,,living,3,1944, December
230572,Marianne ,\/wiki\/Marianne_(New_Earth),New Earth,,public,,living,17,1990, September
231106,Lightning Bug ,\/wiki\/Lightning_Bug_(New_Earth),New Earth,,secret,,deceased,1,2009, November
231144,Razorburn ,\/wiki\/Razorburn_(New_Earth),New Earth,,secret,,living,11,2008, January
231150,Veritas ,\/wiki\/Veritas_(New_Earth),New Earth,,,,living,4,2010, June
231668,Ellison ,\/wiki\/Ellison_(New_Earth),New Earth,,public,,living,4,1998, May
231679,Deborah Poulos ,\/wiki\/Deborah_Poulos_(New_Earth),New Earth,,public,,living,7,2008, March
231688,Emily Washburn ,\/wiki\/Emily_Washburn_(New_Earth),New Earth,,public,,living,2,1997, June
232050,Gwyneth Tate ,\/wiki\/Gwyneth_Tate_(New_Earth),New Earth,,public,,living,4,1986, December
232798,Liu ,\/wiki\/Liu_(New_Earth),New Earth,,public,,deceased,6,2007, August
232824,Edward Hwang ,\/wiki\/Edward_Hwang_(New_Earth),New Earth,,public,,deceased,5,2007, September
232861,Orphan ,\/wiki\/Orphan_(New_Earth),New Earth,,secret,,living,1,2011, August
234009,Skid Row Slasher ,\/wiki\/Skid_Row_Slasher_(New_Earth),New Earth,,secret,,living,1,1987, September
234022,Klaus Cornelius ,\/wiki\/Klaus_Cornelius_(New_Earth),New Earth,,public,,living,11,1987, July
234046,Francisco Gracia ,\/wiki\/Francisco_Gracia_(New_Earth),New Earth,,public,,living,7,2009, November
234194,Jeremiah Duncan ,\/wiki\/Jeremiah_Duncan_(New_Earth),New Earth,,public,,living,11,1986, June
234280,Salima Baranizar ,\/wiki\/Salima_Baranizar_(New_Earth),New Earth,,public,,deceased,2,1988, January
234511,Angela Revere ,\/wiki\/Angela_Revere_(New_Earth),New Earth,,public,,living,14,1986, June
234704,Randall Truman ,\/wiki\/Randall_Truman_(New_Earth),New Earth,,public,,living,5,1987, August
234708,Theodora Twidgett ,\/wiki\/Theodora_Twidgett_(New_Earth),New Earth,,public,,living,3,1987, October
234715,Melody Case ,\/wiki\/Melody_Case_(New_Earth),New Earth,,public,,living,19,1986, June
234775,Nina Close ,\/wiki\/Nina_Close_(New_Earth),New Earth,,public,,living,1,2007, November
234829,Mister Justice ,\/wiki\/Mister_Justice_(New_Earth),New Earth,,secret,,living,1,2010, March
236603,Dickson Kurata ,\/wiki\/Dickson_Kurata_(New_Earth),New Earth,,public,,living,1,2002, March
236680,Helen Angelico ,\/wiki\/Helen_Angelico_(New_Earth),New Earth,,public,,living,8,2000, June
236865,Mourn II ,\/wiki\/Mourn_II_(New_Earth),New Earth,,secret,,living,1,2003, February
237276,Asano Nitobe ,\/wiki\/Asano_Nitobe_(New_Earth),New Earth,,public,,living,10,1974, March
237280,Christine St. Clair ,\/wiki\/Christine_St._Clair_(New_Earth),New Earth,,public,,living,14,1973, November
237286,Solomon Driver ,\/wiki\/Solomon_Driver_(New_Earth),New Earth,,public,,living,4,1973, September
237385,Lita Brand ,\/wiki\/Lita_Brand_(New_Earth),New Earth,,public,,living,8,1968, April
237593,Belyllioth ,\/wiki\/Belyllioth_(New_Earth),New Earth,,public,,living,3,1996, June
237600,Gat Benson ,\/wiki\/Gat_Benson_(New_Earth),New Earth,,public,,deceased,8,1940, February
237604,Barney Ling ,\/wiki\/Barney_Ling_(New_Earth),New Earth,,,,living,4,1975, May
237759,Trok ,\/wiki\/Trok_(New_Earth),New Earth,,,,deceased,9,1971, May
237760,Kurin ,\/wiki\/Kurin_(New_Earth),New Earth,,,,deceased,3,1971, May
237761,Shaligo ,\/wiki\/Shaligo_(New_Earth),New Earth,,,,deceased,8,1971, May
237763,Louis Snipe ,\/wiki\/Louis_Snipe_(New_Earth),New Earth,,public,,deceased,9,1940, February
237767,Suli ,\/wiki\/Suli_(New_Earth),New Earth,,public,,deceased,1,1989, September
237768,Wunda ,\/wiki\/Wunda_(New_Earth),New Earth,,public,,living,1,2005, November
237802,Chessure ,\/wiki\/Chessure_(New_Earth),New Earth,,,,living,5,1991, February
237812,Jennifer Stuart ,\/wiki\/Jennifer_Stuart_(New_Earth),New Earth,,public,,living,5,2003, April
238124,Mary Frazier ,\/wiki\/Mary_Frazier_(New_Earth),New Earth,,public,,living,18,1991, November
238357,Serina Grant ,\/wiki\/Serina_Grant_(New_Earth),New Earth,,,,living,3,1990, April
238359,Richard Grant ,\/wiki\/Richard_Grant_(New_Earth),New Earth,,,,living,3,1990, April
238455,Qurina Vint ,\/wiki\/Qurina_Vint_(New_Earth),New Earth,,public,,living,3,2011, August
238459,Cricket ,\/wiki\/Cricket_(New_Earth),New Earth,,secret,,living,1,2011, September
238641,Dmane ,\/wiki\/Dmane_(Earth-Two),Earth-Two,,,,living,,1946, April
238642,Pyranis ,\/wiki\/Pyranis_(New_Earth),New Earth,,,,living,,1991, July
238752,Freeway ,\/wiki\/Freeway_(New_Earth),New Earth,,secret,,living,9,2002, November
238761,Nicholas Kazantkakis ,\/wiki\/Nicholas_Kazantkakis_(New_Earth),New Earth,,secret,,deceased,5,2002, October
238763,Mister Frost ,\/wiki\/Mister_Frost_(New_Earth),New Earth,,,,living,1,1997, March
238775,Caliber ,\/wiki\/Caliber_(New_Earth),New Earth,,secret,,living,3,1994, January
238777,Miasma ,\/wiki\/Miasma_(New_Earth),New Earth,,,,living,3,1994, January
238778,Wildside ,\/wiki\/Wildside_(New_Earth),New Earth,,,,living,3,1994, January
238779,Rumble II ,\/wiki\/Rumble_II_(New_Earth),New Earth,,,,living,3,1994, January
238783,V'lana ,\/wiki\/V%27lana_(New_Earth),New Earth,,secret,,living,,1983, January
238816,Bulletdog ,\/wiki\/Bulletdog_(New_Earth),New Earth,,secret,,living,1,2006, April
238821,Hollywood ,\/wiki\/Hollywood_(New_Earth),New Earth,,secret,,living,2,2005, November
238832,Suli Stellamaris ,\/wiki\/Suli_Stellamaris_(New_Earth),New Earth,,public,,living,1,2006, April
238839,Thumbelina ,\/wiki\/Thumbelina_(New_Earth),New Earth,,secret,,living,1,2006, April
238847,Wackyman ,\/wiki\/Wackyman_(Earth-One),Earth-One,,,,living,1,1957, February
238849,Cutlass Charlie ,\/wiki\/Cutlass_Charlie_(New_Earth),New Earth,,,,living,2,1968, March
238850,Doctor Deering ,\/wiki\/Doctor_Deering_(New_Earth),New Earth,,,,living,1,1964, June
238954,Barnabus ,\/wiki\/Barnabus_(New_Earth),New Earth,,secret,,deceased,1,2006, May
239003,Mickey the Mouse ,\/wiki\/Mickey_the_Mouse_(New_Earth),New Earth,,public,,living,1,2006, January
239005,Vitaman ,\/wiki\/Vitaman_(New_Earth),New Earth,,secret,,living,1,2006, May
239032,Uglyhead ,\/wiki\/Uglyhead_(New_Earth),New Earth,,secret,,living,1,2006, January
239047,Helen Helligan ,\/wiki\/Helen_Helligan_(New_Earth),New Earth,,public,,deceased,2,2005, August
239373,Water ,\/wiki\/Water_(New_Earth),New Earth,,public,,deceased,1,2006, April
239379,Zbigniew X ,\/wiki\/Zbigniew_X_(New_Earth),New Earth,,public,,living,1,2006, April
239394,Charity Bleak ,\/wiki\/Charity_Bleak_(New_Earth),New Earth,,public,,living,2,2005, June
239455,Timothy Fox ,\/wiki\/Timothy_Fox_(New_Earth),New Earth,,public,,living,6,1979, July
239474,Jabberwock ,\/wiki\/Jabberwock_(New_Earth),New Earth,,secret,,living,1,2011, September
239480,Miranda ,\/wiki\/Miranda_(New_Earth),New Earth,,secret,,living,2,2011, July
239483,Figment ,\/wiki\/Figment_(New_Earth),New Earth,,secret,,living,2,2011, July
239487,Strongarm ,\/wiki\/Strongarm_(New_Earth),New Earth,,secret,,living,1,2007, January
239538,Tybalt Bak'sar ,\/wiki\/Tybalt_Bak%27sar_(New_Earth),New Earth,,secret,,living,,2000, August
239750,Fear-Naught ,\/wiki\/Fear-Naught_(New_Earth),New Earth,,public,,living,,2005, August
239754,Horigal ,\/wiki\/Horigal_(New_Earth),New Earth,,public,,living,2,2005, June
239777,Antonio Silencio ,\/wiki\/Antonio_Silencio_(New_Earth),New Earth,,public,,living,1,2005, October
239840,Daniel Dennis ,\/wiki\/Daniel_Dennis_(New_Earth),New Earth,,public,,living,8,1952, February
239863,Red Torpedo ,\/wiki\/Red_Torpedo_(New_Earth),New Earth,,secret,,living,8,2009, November
239915,Nina Mazursky ,\/wiki\/Nina_Mazursky_(New_Earth),New Earth,,secret,,living,3,2011, August
239931,Nobody ,\/wiki\/Nobody_(New_Earth),New Earth,,secret,,living,1,2005, October
239950,Morgan Wilde ,\/wiki\/Morgan_Wilde_(New_Earth),New Earth,,,,living,3,1998, February
239952,Dolores Winters II ,\/wiki\/Dolores_Winters_II_(New_Earth),New Earth,,,,living,3,1998, February
239985,William Miggs ,\/wiki\/William_Miggs_(New_Earth),New Earth,,public,,living,3,2011, August
240058,Richard ,\/wiki\/Richard_(New_Earth),New Earth,,public,,living,3,1944, December
240062,All-Beard ,\/wiki\/All-Beard_(New_Earth),New Earth,,secret,,deceased,2,2005, May
240067,Carla Marcus ,\/wiki\/Carla_Marcus_(New_Earth),New Earth,,public,,living,4,2005, May
240073,Eamon Garcia ,\/wiki\/Eamon_Garcia_(New_Earth),New Earth,,secret,,living,2,2005, May
240102,Duality ,\/wiki\/Duality_(New_Earth),New Earth,,public,,living,1,1995, May
240112,Ferenc Aldebaran ,\/wiki\/Ferenc_Aldebaran_(New_Earth),New Earth,,public,,living,1,1962, April
240154,Edward Stargard ,\/wiki\/Edward_Stargard_(New_Earth),New Earth,,secret,,living,5,2005, May
240274,A.J. ,\/wiki\/A.J._(New_Earth),New Earth,,,,living,8,1995, August
240298,Rachel Berkowitz ,\/wiki\/Rachel_Berkowitz_(New_Earth),New Earth,,secret,,living,4,2002, April
240330,Soapy ,\/wiki\/Soapy_(New_Earth),New Earth,,secret,,living,1,2005, May
240365,Ali-Ka Zoom ,\/wiki\/Ali-Ka_Zoom_(New_Earth),New Earth,,secret,,living,5,2005, July
240382,Captain ,\/wiki\/Captain_(New_Earth),New Earth,,secret,,living,1,2005, November
240387,Millions ,\/wiki\/Millions_(New_Earth),New Earth,,secret,,living,2,2005, November
240428,Tech-Fu ,\/wiki\/Tech-Fu_(New_Earth),New Earth,,secret,,deceased,1,2005, November
240514,Headmaster ,\/wiki\/Headmaster_(Earth-One),Earth-One,,secret,,living,2,1982, June
240524,Tolteca ,\/wiki\/Tolteca_(New_Earth),New Earth,,secret,,living,2,2002, September
240532,Hyve ,\/wiki\/Hyve_(New_Earth),New Earth,,secret,,living,2,2002, September
240534,Digital Djinn ,\/wiki\/Digital_Djinn_(New_Earth),New Earth,,secret,,living,2,2002, September
240611,Delores Stebbins ,\/wiki\/Delores_Stebbins_(New_Earth),New Earth,,secret,,living,4,2011, February
240705,Baron Bedlam II ,\/wiki\/Baron_Bedlam_II_(New_Earth),New Earth,,public,,deceased,,2006, March
240726,Bors ,\/wiki\/Bors_(New_Earth),New Earth,,public,,living,4,1986, October
240728,Caradoc ,\/wiki\/Caradoc_(New_Earth),New Earth,,public,,living,1,2005, May
240737,Sir Galahad ,\/wiki\/Sir_Galahad_(New_Earth),New Earth,,public,,living,10,2005, May
240804,Peredur ,\/wiki\/Peredur_(New_Earth),New Earth,,public,,living,2,2005, May
240823,Crazyface ,\/wiki\/Crazyface_(New_Earth),New Earth,,secret,,living,2,2005, July
240829,Guilt ,\/wiki\/Guilt_(New_Earth),New Earth,,secret,,living,1,2005, July
240841,Strato ,\/wiki\/Strato_(New_Earth),New Earth,,secret,,living,2,2005, July
241318,Annie Palmer ,\/wiki\/Annie_Palmer_(New_Earth),New Earth,,,,living,3,2011, June
241392,Fura ,\/wiki\/Fura_(New_Earth),New Earth,,public,,deceased,2,1944, December
241400,Loral ,\/wiki\/Loral_(New_Earth),New Earth,,public,,living,2,1944, December
242097,Emily Sung ,\/wiki\/Emily_Sung_(New_Earth),New Earth,,secret,,living,,2011, July
242148,King Ra-Man ,\/wiki\/King_Ra-Man_(New_Earth),New Earth,,public,,living,13,1965, July
242151,Taia ,\/wiki\/Taia_(New_Earth),New Earth,,public,,living,10,1993,
242154,Timothy Ravenwind ,\/wiki\/Timothy_Ravenwind_(New_Earth),New Earth,,public,,living,11,1973, August
242167,Prowley ,\/wiki\/Prowley_(New_Earth),New Earth,,public,,living,1,,
243293,Henry P. Smithers ,\/wiki\/Henry_P._Smithers_(New_Earth),New Earth,,,,living,6,1984, August
243298,Rojek ,\/wiki\/Rojek_(New_Earth),New Earth,,,,living,6,1984, August
243468,Janus ,\/wiki\/Janus_(New_Earth),New Earth,,,,living,1,1990,
243621,Radiant ,\/wiki\/Radiant_(New_Earth),New Earth,,,,deceased,4,1994, May
243678,Peter Rice ,\/wiki\/Peter_Rice_(New_Earth),New Earth,,public,,living,7,1998, February
243693,Buddy Smith ,\/wiki\/Buddy_Smith_(New_Earth),New Earth,,public,,living,14,1940, July
243954,Manx ,\/wiki\/Manx_(New_Earth),New Earth,,secret,,deceased,1,1998, July
243958,Song Bird ,\/wiki\/Song_Bird_(New_Earth),New Earth,,secret,,deceased,1,1998, July
243960,Major Flashback ,\/wiki\/Major_Flashback_(New_Earth),New Earth,,secret,,deceased,2,1998, July
243964,Mister Action ,\/wiki\/Mister_Action_(New_Earth),New Earth,,secret,,deceased,1,1998, July
245032,Ishmael ,\/wiki\/Ishmael_(New_Earth),New Earth,,public,,living,11,1998, December
245634,Sandra Barrett ,\/wiki\/Sandra_Barrett_(New_Earth),New Earth,,public,,living,7,1998, January
245693,Leonard Ruttman ,\/wiki\/Leonard_Ruttman_(New_Earth),New Earth,,public,,deceased,3,2009, November
245700,Knob ,\/wiki\/Knob_(New_Earth),New Earth,,secret,,living,3,1998, May
245723,Martin Mayne ,\/wiki\/Martin_Mayne_(New_Earth),New Earth,,public,,living,3,2011, August
245864,Johnny Peril ,\/wiki\/Johnny_Peril_(New_Earth),New Earth,,secret,,living,55,1947, February
246532,Drin ,\/wiki\/Drin_(New_Earth),New Earth,,secret,,deceased,2,1994, January
246537,Nera ,\/wiki\/Nera_(New_Earth),New Earth,,,,living,1,1994, January
246744,Uriah ,\/wiki\/Uriah_(New_Earth),New Earth,,public,,living,2,2007, February
246760,DJ Molecule ,\/wiki\/DJ_Molecule_(New_Earth),New Earth,,secret,,living,4,2010, October
246763,Brute IV ,\/wiki\/Brute_IV_(New_Earth),New Earth,,secret,,living,2,2010, October
246772,Spike II ,\/wiki\/Spike_II_(New_Earth),New Earth,,secret,,living,2,2010, October
246777,Pisces ,\/wiki\/Pisces_(New_Earth),New Earth,,secret,,living,2,2010, October
246783,Elijah ,\/wiki\/Elijah_(New_Earth),New Earth,,public,,deceased,2,2010, October
247397,Blanca ,\/wiki\/Blanca_(New_Earth),New Earth,,public,,living,11,2010, January
247494,Ry'jll ,\/wiki\/Ry%27jll_(New_Earth),New Earth,,secret,,living,,2011, October
247718,Ard Rennat ,\/wiki\/Ard_Rennat_(New_Earth),New Earth,,public,,deceased,2,1983, September
247731,Adellca ,\/wiki\/Adellca_(New_Earth),New Earth,,secret,,deceased,1,2011, September
247737,Artois ,\/wiki\/Artois_(New_Earth),New Earth,,secret,,deceased,1,2011, September
248046,Porcelain Doll ,\/wiki\/Porcelain_Doll_(New_Earth),New Earth,,secret,,living,7,2010, April
248242,Gigorr ,\/wiki\/Gigorr_(New_Earth),New Earth,,public,,deceased,1,2011, September
248306,Kruul ,\/wiki\/Kruul_(New_Earth),New Earth,,secret,,deceased,1,2011, September
248338,Bruks ,\/wiki\/Bruks_(New_Earth),New Earth,,public,,deceased,2,1987,
248380,TO-T-U-K ,\/wiki\/TO-T-U-K_(New_Earth),New Earth,,public,,deceased,3,1987,
248430,Shingo Wol ,\/wiki\/Shingo_Wol_(New_Earth),New Earth,,public,,deceased,2,1987,
248456,Cherniss ,\/wiki\/Cherniss_(New_Earth),New Earth,,public,,deceased,4,1985, October
248977,Eye of Horus ,\/wiki\/Eye_of_Horus_(New_Earth),New Earth,,public,,living,1,1966, March
249017,Mentor the Magnificent ,\/wiki\/Mentor_the_Magnificent_(Earth-Four),Earth-Four,,,,living,1,1965, August
249021,Jarvis Kord ,\/wiki\/Jarvis_Kord_(New_Earth),New Earth,,public,,deceased,4,1967, August
249026,Armory ,\/wiki\/Armory_(New_Earth),New Earth,,,,living,1,2011, April
249156,White Canary ,\/wiki\/White_Canary_(New_Earth),New Earth,,secret,,living,6,2010, July
249452,Norman Rotrig ,\/wiki\/Norman_Rotrig_(New_Earth),New Earth,,secret,,living,1,2011, October
249474,Director ,\/wiki\/Director_(New_Earth),New Earth,,secret,,living,2,2010, July
249496,Robert Hawkins ,\/wiki\/Robert_Hawkins_(Dakotaverse),Dakotaverse,,public,,living,7,1993, October
249498,Jean Hawkins ,\/wiki\/Jean_Hawkins_(Dakotaverse),Dakotaverse,,public,,living,17,1993, June
249503,Sharon Hawkins ,\/wiki\/Sharon_Hawkins_(Dakotaverse),Dakotaverse,,public,,living,20,1993, June
249505,Blinder ,\/wiki\/Blinder_(New_Earth),New Earth,,secret,,living,1,2011, August
250103,Michael Desai ,\/wiki\/Michael_Desai_(New_Earth),New Earth,,,,living,5,2011, July
250224,Elena Leal ,\/wiki\/Elena_Leal_(New_Earth),New Earth,,public,,living,2,,
250303,Jade Emperor Impostor ,\/wiki\/Jade_Emperor_Impostor_(New_Earth),New Earth,,secret,,deceased,,2010, January
250306,Id ,\/wiki\/Id_(New_Earth),New Earth,,secret,,living,2,2011, February
250555,Camilla Malone ,\/wiki\/Camilla_Malone_(New_Earth),New Earth,,public,,living,3,1999, February
250743,Yu Huang ,\/wiki\/Yu_Huang_(New_Earth),New Earth,,public,,living,5,2010, February
250858,Squillic ,\/wiki\/Squillic_(New_Earth),New Earth,,secret,,deceased,1,2011, September
250884,Kuan Ti Impostor ,\/wiki\/Kuan_Ti_Impostor_(New_Earth),New Earth,,secret,,living,1,2010, January
250893,Kobe Asuru ,\/wiki\/Kobe_Asuru_(New_Earth),New Earth,,public,,deceased,2,2003, September
251517,Kuan Ti ,\/wiki\/Kuan_Ti_(New_Earth),New Earth,,public,,living,8,,
251722,Gabrielle Kane ,\/wiki\/Gabrielle_Kane_(New_Earth),New Earth,,public,,deceased,3,2009, September
251916,Precious ,\/wiki\/Precious_(New_Earth),New Earth,,,,deceased,1,2004, June
252047,Lei Zi Impostor ,\/wiki\/Lei_Zi_Impostor_(New_Earth),New Earth,,,,living,1,2010, January
252529,Chu Jung Impostor ,\/wiki\/Chu_Jung_Impostor_(New_Earth),New Earth,,,,living,1,2010, January
252555,Nowhere Man ,\/wiki\/Nowhere_Man_(New_Earth),New Earth,,secret,,living,5,1990, October
252633,Quentin Galloway ,\/wiki\/Quentin_Galloway_(New_Earth),New Earth,,,,living,3,2003, December
252767,Theodoric ,\/wiki\/Theodoric_(New_Earth),New Earth,,secret,,living,1,2011, September
252770,Vegar ,\/wiki\/Vegar_(New_Earth),New Earth,,secret,,deceased,1,2011, September
252967,Feng Po Impostor ,\/wiki\/Feng_Po_Impostor_(New_Earth),New Earth,,,,deceased,5,2010, January
253037,Nemesis ,\/wiki\/Nemesis_(New_Earth),New Earth,,public,,living,4,2011, July
253080,Xebel ,\/wiki\/Xebel_(New_Earth),New Earth,,public,,living,4,1963, October
253105,Narkran ,\/wiki\/Narkran_(New_Earth),New Earth,,public,,living,8,1968, October
253110,Chu Jiang Impostor ,\/wiki\/Chu_Jiang_Impostor_(New_Earth),New Earth,,,,deceased,1,2010, January
253115,Mupo ,\/wiki\/Mupo_(New_Earth),New Earth,,public,,living,6,1969, August
253124,Makaira ,\/wiki\/Makaira_(New_Earth),New Earth,,public,,living,2,1986, February
253153,Diade ,\/wiki\/Diade_(New_Earth),New Earth,,public,,living,9,1989, June
253160,Echson Krystal ,\/wiki\/Echson_Krystal_(New_Earth),New Earth,,public,,living,6,1991, December
253163,L'Par Krystal ,\/wiki\/L%27Par_Krystal_(New_Earth),New Earth,,public,,living,,1991, December
253199,Bonehead ,\/wiki\/Bonehead_(New_Earth),New Earth,,secret,,living,1,2010, November
253202,Luftwaffe ,\/wiki\/Luftwaffe_(New_Earth),New Earth,,secret,,living,1,2010, November
253408,Minkis ,\/wiki\/Minkis_(New_Earth),New Earth,,public,,living,4,1991, December
253411,Tyrn Krystal ,\/wiki\/Tyrn_Krystal_(New_Earth),New Earth,,public,,living,6,1991, December
253417,David Shelby ,\/wiki\/David_Shelby_(New_Earth),New Earth,,public,,living,3,1991, December
253419,Richard Mission ,\/wiki\/Richard_Mission_(New_Earth),New Earth,,public,,living,8,1991, December
253422,Jordan Wylie ,\/wiki\/Jordan_Wylie_(New_Earth),New Earth,,public,,living,6,1992, January
253424,Beaki ,\/wiki\/Beaki_(New_Earth),New Earth,,public,,living,3,1992, January
253426,Keerg ,\/wiki\/Keerg_(New_Earth),New Earth,,public,,living,4,1992, February
253428,Merd ,\/wiki\/Merd_(New_Earth),New Earth,,public,,living,3,1992, February
253432,Firtf ,\/wiki\/Firtf_(New_Earth),New Earth,,public,,living,5,1992, February
253443,Ritar ,\/wiki\/Ritar_(New_Earth),New Earth,,public,,living,5,1992, February
253444,S'Ona ,\/wiki\/S%27Ona_(New_Earth),New Earth,,public,,living,,1992, February
253446,Martina Mericloinka ,\/wiki\/Martina_Mericloinka_(New_Earth),New Earth,,public,,living,3,1992, February
253463,Dardan ,\/wiki\/Dardan_(New_Earth),New Earth,,public,,living,9,1995, August
253680,Bizarro Aquaman ,\/wiki\/Bizarro_Aquaman_(New_Earth),New Earth,,,,deceased,1,2007, December
253710,Shaxak ,\/wiki\/Shaxak_(New_Earth),New Earth,,,,living,3,1996, July
253711,Spought ,\/wiki\/Spought_(New_Earth),New Earth,,,,living,5,1996, July
253887,Qanda ,\/wiki\/Qanda_(New_Earth),New Earth,,public,,living,2,2006, November
253939,Walter Sutcliffe ,\/wiki\/Walter_Sutcliffe_(New_Earth),New Earth,,public,,living,7,1992, August
253948,Phreaking Phreddy ,\/wiki\/Phreaking_Phreddy_(New_Earth),New Earth,,secret,,living,7,1992, August
253986,Doctor Zen ,\/wiki\/Doctor_Zen_(New_Earth),New Earth,,secret,,living,2,1992, August
253993,Master Blaster ,\/wiki\/Master_Blaster_(New_Earth),New Earth,,secret,,living,4,1992, August
253996,Jennifer Fletcher ,\/wiki\/Jennifer_Fletcher_(New_Earth),New Earth,,secret,,living,5,1992, August
254183,Alan Hallman ,\/wiki\/Alan_Hallman_(New_Earth),New Earth,,public,,living,4,1990, December
254189,James Craddock II ,\/wiki\/James_Craddock_II_(New_Earth),New Earth,,public,,living,2,1995, June
254211,Albert Hollerer ,\/wiki\/Albert_Hollerer_(New_Earth),New Earth,,,,living,4,1986, April
